idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,The American Left.,New Left,0.7169444561004639,2.2484774589538574,0.653143048286438,0.4,0.4
1,Cotton yarn can be used for knitting and crochet.,crochet and knitting,0.22271203994750977,0.8356549739837646,0.7738410830497742,0.5,0.16666666666666666
2,"""Superheroes in the real world"" approach.","""superheroes in the real world""",2.227219820022583,1.102541208267212,0.9100666046142578,0.9090909090909091,0.9090909090909091
3,The late 18th and early 19th centuries.,late 18th and early 19th,0.25616455078125,1.1921520233154297,0.8297454714775085,0.8333333333333333,0.8333333333333333
4,The FBI and CIA had a lack of cooperation.,"FBI, CIA",0.31943464279174805,1.1037013530731201,0.5228074193000793,0.3636363636363636,0.3636363636363636
5,"42,094.","42,094",0.24770426750183105,0.8002679347991943,0.9812428951263428,1.0,1.0
6,The FBI.,real-life cities,0.41811251640319824,0.5227992534637451,0.1867833435535431,0.0,0.0
7,Egypt.,Egyptian,0.413729190826416,0.5276556015014648,0.8043161630630493,0.0,0.0
8,6000-5000 BCE.,Neolithic,0.29160332679748535,0.7776081562042236,0.42856359481811523,0.0,0.0
9,The U.S Supreme Court.,Supreme Court,0.2811393737792969,0.7926039695739746,0.8750542402267456,0.5714285714285715,0.5714285714285715
10,"Ladybirds, lacewings, and spiders.","ladybirds, lacewings and spiders",0.29525279998779297,1.0031843185424805,0.9756391048431396,1.0,1.0
11,"Some of Marvel's genre titles, such as horror (The Tomb of Dracula), martial arts (Shang-Chi: Master of Kung Fu), sword-and-sorcery (Conan the Barbarian, Red Sonja), satire (Howard the Duck), and science fiction (2001: A Space Odyssey, ""Killraven"" in Amazing Adventures, Battlestar Galactica, Star Trek), were published in larger-format black and white magazines under its Curtis Magazines imprint.","larger-format black and white magazines, under its Curtis Magazines imprint",0.24596500396728516,5.047037601470947,0.4257766008377075,0.3013698630136986,0.3013698630136986
12,"The United States Department of Health, Education, and Welfare asked Marvel Comics to create a comic book story about drug abuse.",drug abuse,0.528900146484375,1.74153470993042,0.4311291575431824,0.17391304347826084,0.17391304347826084
13,The FBI is a law enforcement agency.,FBI is primarily a domestic agency,0.3343522548675537,0.7694737911224365,0.8399896621704102,0.6153846153846153,0.6153846153846153
14,"""Seekers of the Weird""","""Seekers of the Weird""",0.30682373046875,0.9762804508209229,0.9999998807907104,1.0,1.0
15,Guardians of the Galaxy.,Guardians of the Galaxy,0.38640618324279785,0.4949789047241211,0.9728192090988159,1.0,1.0
16,"Four men were allowed to be convicted of the 1965 gangland murder of Edward ""Teddy"" Deegan.",four,0.2870326042175293,1.5610220432281494,0.214777410030365,0.11764705882352941,0.11764705882352941
17,"The US government reacted by passing legislation to limit the tenure of future FBI Directors to 10 years, and also by investigating and addressing the FBI's past mistakes and controversies, such as the COINTELPRO and RICO Act issues.","The country was ""jolted""",0.3381645679473877,2.7448205947875977,0.10287715494632721,0.04651162790697674,0.04651162790697674
18,Pocket Books.,Pocket Books,0.2752697467803955,0.6574065685272217,0.9722139835357666,1.0,1.0
19,1764 (James Hargreaves' spinning jenny),1738,0.40114569664001465,1.0085880756378174,0.359862744808197,0.0,0.0
20,"The Image versions of Marvel characters, as part of the ""Heroes Reborn"" crossover, were set in a parallel universe with a distinct history from the mainstream Marvel Universe.",a parallel universe with a history distinct from the mainstream,0.34232664108276367,2.1562206745147705,0.49683892726898193,0.5263157894736842,0.4736842105263158
21,3300-1300 BCE.,3300 and 1300 BCE,0.25970911979675293,1.0166149139404297,0.9734699726104736,0.8571428571428571,0.8571428571428571
22,1466,1466,0.46554136276245117,0.8016781806945801,1.0,1.0,1.0
23,"A long frost-free period, plenty of sunshine, and moderate rainfall (600-1,200 mm) are required for cotton cultivation.",windy,0.36520910263061523,1.541677474975586,0.07238732278347015,0.0,0.0
24,"An executive assistant director manages each branch, and an assistant director heads each office and division.",an assistant director,0.30517125129699707,1.4632728099822998,0.6126803755760193,0.3157894736842105,0.3157894736842105
25,Cotton can be blended with other fibers such as rayon and synthetic fibers like polyester to make various fabrics.,knitted or woven,0.36751270294189453,1.2869377136230469,0.4779687523841858,0.0,0.0
26,"The FBI Laboratory was located in the J. Edgar Hoover Building until its completion in 1974, and it also had a second lab at the FBI Academy in Quantico, Virginia.",J. Edgar Hoover Building,0.31272244453430176,2.309035539627075,0.6446182131767273,0.23529411764705882,0.23529411764705882
27,10.6 million hectares.,10.6 million hectares,0.3415834903717041,0.8793554306030273,0.9912165403366089,1.0,1.0
