idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,27 million.,27 million,0.0011897087097167969,2.8231406211853027,0.9667468667030334
1,Lynx is a text-based web browser.,text based web browser,0.0013196468353271484,1.5307044982910156,0.6711759567260742
2,Pope Gregory VII,"chancery of Pope Gregory VII,",0.0011990070343017578,1.3181726932525635,0.802065908908844
3,The city management and urban policy program was ranked first in the nation.,city management and urban policy,0.001191854476928711,1.8890516757965088,0.6329970955848694
4,Chest pain or discomfort.,Chest pain,0.0011739730834960938,1.2541449069976807,0.9300103187561035
5,30 cricket squares.,30,0.0013284683227539062,1.4210772514343262,0.4256364107131958
6,They are called Auswanderer.,Auswanderer,0.001318216323852539,1.5414557456970215,0.6984872817993164
7,"Yes, Canada is bilingual, with English and French as its official languages.",United States never developed bilingualism as Canada did.,0.0011627674102783203,1.8402900695800781,0.6073876619338989
8,Political instability and the Sandinista revolution in the late 1970s and 1980s.,the economic collapse of the country many more Nicaraguans migrated to the United States amongst other countries.,0.0011985301971435547,2.175100326538086,0.33820387721061707
9,"The clause requiring bilingualism was revised in 1872, and English became the sole official language.",the convention's English-speaking participants felt that the state's remaining minority of Spanish-speakers should simply learn English,0.0011794567108154297,2.0463781356811523,0.4207233190536499
10,2.4%,2.4,0.0012233257293701172,1.426961898803711,0.6556990146636963
11,World War II.,World War II,0.0012097358703613281,1.2978503704071045,0.9605373740196228
12,"1821, after Mexico's War of Independence from Spain.","A large influx of Americans soon followed, originally with the approval of Mexico's president. In 1836",0.0011391639709472656,1.8019604682922363,0.5143998861312866
13,1888.,1888,0.0012359619140625,1.3672218322753906,0.9602977633476257
14,The Marine Accident Investigation Branch of the Department for Transport has its headquarters in Southampton.,Marine Accident Investigation Branch,0.0011420249938964844,1.943361520767212,0.774579644203186
15,The Thirty Years' War was primarily fought in what is now Germany.,Germany,0.0012145042419433594,1.8965134620666504,0.3612554371356964
16,Hampshire.,Hampshire,0.0013163089752197266,1.2637250423431396,0.9606670141220093
17,1923.,1923,0.0013206005096435547,1.3629491329193115,0.9702735543251038
18,Student Union Activities.,Student Union Activities,0.0013284683227539062,1.230018138885498,0.985811173915863
19,Dr. Alan Whitehead (Labour),Dr. Alan Whitehead,0.0012049674987792969,1.5761799812316895,0.8765349984169006
20,Most MIs occur due to coronary artery disease.,coronary artery disease,0.0012786388397216797,1.4950509071350098,0.5302587151527405
21,2007,2007,0.0012199878692626953,1.2769949436187744,1.0000001192092896
22,5 senior ladies teams.,5,0.001287698745727539,1.4672293663024902,0.3150227665901184
23,"The first reform concerning the calendar was the Julian calendar, which was introduced in 45 BC.",Julian calendar,0.0011878013610839844,2.1648411750793457,0.6081004738807678
24,Churches generally made a compromise so that both churches could celebrate on the same day.,compromise,0.0012278556823730469,2.010869026184082,0.3051389157772064
25,"No, the Hanseatic League was not exclusively German, it had a multi-ethnic and multi-lingual structure.",The Hanseatic League was not exclusively German,0.0012028217315673828,2.48966383934021,0.8878384828567505
