idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,"The relational model improved over time with advancements in computing hardware, allowing for the development of more powerful DBMSs, and the introduction of standardized query languages like SQL.",without constant rewriting of links and pointers,0.3484158515930176,5.797530174255371,0.10468392074108124,0.1142857142857143,0.1142857142857143
1,1840s.,1840s,0.45415496826171875,2.006678819656372,0.9609662294387817,1.0,1.0
2,The database's conceptual and external architectural levels.,database related application,0.7333214282989502,2.11087965965271,0.5931810140609741,0.18181818181818182,0.18181818181818182
3,Allophonic and phonemic.,allophonic or phonemic,0.28073811531066895,2.1190602779388428,0.9574704170227051,0.6666666666666666,0.6666666666666666
4,Less than 6% moisture content.,6,1.2434916496276855,2.1098599433898926,0.11225318908691406,0.33333333333333337,0.33333333333333337
5,The Database Task Group within CODASYL.,Database Task Group,0.5516200065612793,2.219978094100952,0.6922407150268555,0.6666666666666666,0.6666666666666666
6,Degrees of aspiration.,degrees of aspiration,0.2886805534362793,1.4319205284118652,0.9481090307235718,1.0,1.0
7,Stops are distinguished by voicing and aspiration.,voicing,0.28188323974609375,2.674224853515625,0.5070854425430298,0.25,0.25
8,QUEL.,QUEL,0.23403549194335938,2.0486366748809814,0.9036005735397339,1.0,1.0
9,Felt.,felt,0.331836462020874,1.504631757736206,0.9333944916725159,1.0,1.0
10,Acid-free.,acid-free,0.3959169387817383,1.8212153911590576,0.9661557078361511,1.0,1.0
11,Object-relational impedance mismatch.,object-relational impedance mismatch,0.3345050811767578,2.241581678390503,0.9925756454467773,1.0,1.0
12,"dBASE was unique because it allowed users to concentrate on their work, rather than dealing with the ""dirty details"" of data management.",data manipulation is done by dBASE,0.3502321243286133,3.2587344646453857,0.6303602457046509,0.14285714285714288,0.07142857142857144
13,Edgar F. Codd,Codd,0.4431650638580322,2.509460210800171,0.6127148866653442,0.5,0.5
14,Felt.,felt,0.5093984603881836,1.5064387321472168,0.9333944916725159,1.0,1.0
15,Laidlines.,Laidlines,0.46195220947265625,1.8833942413330078,0.9563372135162354,1.0,1.0
16,Consonant clusters.,consonant clusters,0.4783203601837158,1.6574413776397705,0.9807688593864441,1.0,1.0
17,Sizing.,sizing,0.26401209831237793,1.503171682357788,0.9221678972244263,1.0,1.0
18,china clay.,china clay,0.31549501419067383,1.8230772018432617,0.9766733050346375,1.0,1.0
19,The paper is cut into sheets for other printing processes or other purposes.,cut into sheets,0.30011892318725586,2.4510464668273926,0.6587461233139038,0.375,0.375
