idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,1923.,1923,0.0010266304016113,2.0286405086517334,0.9702735543251038,1.0,1.0,When did the first Yankee Stadium open?
1,Brierley Hill near Birmingham.,Brierley Hill,0.001082420349121,0.7168209552764893,0.7880532741546631,0.6666666666666666,0.6666666666666666,In what settlement is the pub known as The Vine located?
2,Reception statutes are invalid when they are repugnant to domestic law or indigenous conditions.,repugnant to domestic law or indigenous conditions,0.0009305477142333,1.187272071838379,0.503777027130127,0.6666666666666666,0.6666666666666666,When are reception statutes invaild?
3,"In areas where federal and state laws overlap, federal law generally preempts state law, but in some cases, both laws coexist and interact with each other.",coexist with each other,0.0010027885437011,1.978074312210083,0.3225123286247253,0.2666666666666667,0.2666666666666667,What happens when both the federal and state governments have regulations that overlap?
4,"46,000.","46,000",0.0010900497436523,0.594165563583374,0.9719740152359008,1.0,1.0,How many production-level jobs were lost?
5,The Supreme Court can reverse an unconstitutional court ruling.,the Supreme Court,0.0008513927459716,0.8404676914215088,0.596686065196991,0.5,0.5,Any court that enforces an unconstitutional statute will be overturned by what court?
6,Tuva.,Tuva,0.0008277893066406,0.4956803321838379,0.9671318531036376,1.0,1.0,"Which place in Russia could Feynman not visit, but wished to do so?"
7,a slip law.,a slip law,0.0008032321929931,0.5637905597686768,0.9758548140525818,1.0,1.0,"After being given a law number, a new law is prepared for publication as what?"
8,"33,000.","33,000",0.0007872581481933,0.6125991344451904,0.9677641987800598,1.0,1.0,How many dock workers were the Thames River Police policing?
9,The Woolpack.,ITV,0.0007550716400146,0.5414204597473145,0.2179760783910751,0.0,0.0,What channel is home to the soap opera Emmerdale?
10,Pickled cockles and mussels.,pickled cockles and mussels,0.0008094310760498,0.7610900402069092,0.9778863191604614,1.0,1.0,What seafood can often be purchased in jars at pubs?
11,"The Magdala in South Hill Park, Hampstead.",The Magdala,0.0009667873382568,0.93418288230896,0.5799645185470581,0.4444444444444445,0.4444444444444445,Outside what pub was David Blakely shot?
12,The jug and bottle.,off-sales counter,0.0009148120880126,0.6139392852783203,0.1084429174661636,0.0,0.0,What was the name of the counter where pubs traditionally sold alcohol to drink at home?
13,1868.,1868,0.0008516311645507,0.5435893535614014,0.9646062850952148,1.0,1.0,When was the passage of the 14th Amendment?
14,"Yes, according to the Catholic teaching, a savior for the world was needed, even for Mary, who was immaculately conceived.","Catholic Church has taught that even had man never sinned in the Garden of Eden and was sinless, he would still require God's grace to remain sinless.",0.0008985996246337,1.7249338626861572,0.432687759399414,0.2083333333333333,0.125,According to the teaching of the Catholic religion is a savior for the world needed ?
15,Chapter 11 bankruptcy.,Chapter 11,0.0010364055633544,0.5932683944702148,0.6526650190353394,0.8,0.8,What type of bankruptcy did Caesars Entertainment file for?
16,The Wine and Beerhouse Act 1869.,Wine and Beerhouse Act 1869,0.0009784698486328,0.8366870880126953,0.9847084283828736,0.9090909090909092,0.9090909090909092,What law mandated a license from the local magistrate to sell beer?
17,The Historic Atlantic City Convention Hall.,Historic Atlantic City Convention Hall,0.0010261535644531,0.6910851001739502,0.9799222946166992,0.9090909090909092,0.9090909090909092,What was Boardwalk Hall formerly known as?
18,1742,1742,0.0009276866912841,0.4894731044769287,1.0,1.0,1.0,When was the Philadelphia Baptist Confession created?
