idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,"The relational model improved over time with advancements in computing hardware, allowing for the wide deployment of relational systems in the mid-1980s.",without constant rewriting of links and pointers,0.23172330856323242,2.944378137588501,0.14145568013191223,0.06666666666666667,0.06666666666666667
1,The 1840s.,1840s,0.5084867477416992,0.4645817279815674,0.9471951723098755,0.6666666666666666,0.6666666666666666
2,Consistency.,database related application,0.3235621452331543,0.35253262519836426,0.08710356801748276,0.0,0.0
3,Voiceless and voiced.,allophonic or phonemic,0.4003608226776123,0.2522392272949219,0.39189276099205017,0.0,0.0
4,Less than 6% moisture.,6,0.2905313968658447,0.5028560161590576,0.1457238346338272,0.4,0.4
5,"The text does not mention who discovered COBOL. It mentions that COBOL was different from other languages like BASIC, C, FORTRAN, and COBOL, but it does not provide information on its discovery.",Database Task Group,0.41153502464294434,1.8776838779449463,0.015718668699264526,0.0,0.0
6,Breathy-voiced consonants.,degrees of aspiration,0.4824404716491699,0.5336024761199951,0.3114379346370697,0.0,0.0
7,By voicing.,voicing,0.26502490043640137,0.38496923446655273,0.7791306376457214,0.6666666666666666,0.6666666666666666
8,QUEL.,QUEL,0.2670886516571045,0.3502323627471924,0.9036005735397339,1.0,1.0
9,A sponge.,felt,0.9823274612426758,0.17307114601135254,0.2623274326324463,0.0,0.0
10,"None, as they use acid-free paper.",acid-free,0.38143444061279297,0.573509693145752,0.47134605050086975,0.4444444444444445,0.4444444444444445
11,Object-relational impedance mismatch.,object-relational impedance mismatch,0.7988507747650146,0.46024370193481445,0.9925756454467773,1.0,1.0
12,"dBASE was unique because it handled data manipulation automatically, freeing the user from having to deal with file management details.",data manipulation is done by dBASE,0.25958704948425293,1.084550142288208,0.5887733697891235,0.23076923076923075,0.15384615384615383
13,Codd.,Codd,1.0702197551727295,0.3492608070373535,0.9640841484069824,1.0,1.0
14,A cooking liquor.,felt,1.1737298965454102,0.38671445846557617,0.1817883849143982,0.0,0.0
15,Laidlines.,Laidlines,0.2895200252532959,0.3882870674133301,0.9563372135162354,1.0,1.0
16,Stops.,consonant clusters,0.25075340270996094,0.1382458209991455,0.15855883061885834,0.0,0.0
17,Bleaching.,sizing,0.3826301097869873,0.3496570587158203,0.208847776055336,0.0,0.0
18,Sulfur.,china clay,0.289783239364624,0.21008968353271484,0.27603715658187866,0.0,0.0
19,It is cut into sheets for other printing processes or other purposes.,cut into sheets,0.30330657958984375,0.7223935127258301,0.6130101680755615,0.4,0.4
20,Ejective.,breathy-voiced,0.32964515686035156,0.17446208000183105,0.1390886902809143,0.0,0.0
21,Paperfoam is biodegradable and can be recycled with ordinary paper.,recycled,0.4124484062194824,0.7246100902557373,0.5233820676803589,0.18181818181818182,0.18181818181818182
22,2,2,0.4516146183013916,0.31437039375305176,1.0,1.0,1.0
23,Less than 10%.,10%,0.3787837028503418,0.3024437427520752,0.8087474703788757,0.5,0.5
24,Programmers use an application programming interface (API) or a wire protocol to access the DBMS.,wire protocol,0.5040426254272461,0.9784238338470459,0.37908315658569336,0.23529411764705882,0.23529411764705882
25,There can be any number of different external views of data.,any number,0.44756364822387695,0.6794545650482178,0.09695440530776978,0.3076923076923077,0.3076923076923077
26,Tuple calculus.,tuple calculus,0.4050450325012207,0.3498344421386719,0.9618598818778992,1.0,1.0
27,Maceration.,maceration,0.2927665710449219,0.35196852684020996,0.9490299224853516,1.0,1.0
28,"System R worked on multi-table systems, allowing data to be split so that not all data for a record had to be stored in a single large ""chunk"".",multi-table systems,0.3437995910644531,1.411870002746582,0.39095818996429443,0.1875,0.1875
29,Stops.,left unmarked,0.45807623863220215,0.13759732246398926,0.22565971314907074,0.0,0.0
30,Groundwood process.,groundwood pulp,0.29729509353637695,0.38539981842041016,0.705224871635437,0.5,0.5
31,Sound approximation techniques.,sound approximation techniques,0.3276400566101074,0.2830381393432617,0.9900144338607788,1.0,1.0
32,"None, the text does not mention fibre waste in the bleaching process.",5%,0.2734091281890869,0.6690330505371094,0.14378905296325684,0.0,0.0
33,The conceptual view abstracts away details of how the data are stored or managed.,abstracts away details,0.29065418243408203,0.8323256969451904,0.4266469478607178,0.35294117647058826,0.35294117647058826
34,Vowels and nasals.,vowels and nasals,0.48650646209716797,0.35782432556152344,0.9630799293518066,1.0,1.0
35,IBM DB2.,Information Management System (IMS),0.43854761123657227,0.38670778274536133,0.25632789731025696,0.0,0.0
36,There is no information in the given context about something running perpendicular to laidlines.,chainlines,0.27007412910461426,0.8283207416534424,0.3579559624195099,0.0,0.0
37,A DBMS.,DBMSs,0.25930047035217285,0.38803577423095703,0.8798335194587708,0.0,0.0
38,Glottal stops.,unaspirated,0.570244312286377,0.28358888626098633,0.13100071251392365,0.0,0.0
39,A ream.,a ream,0.406358003616333,0.39200353622436523,0.98247891664505,1.0,1.0
40,There is no information about paper cups in the given context.,16 billion,0.43828320503234863,0.6847133636474609,0.03318122774362564,0.0,0.0
41,Mycenaean Greek.,Mycenaean Greek,0.2799856662750244,0.4590747356414795,0.9821157455444336,1.0,1.0
42,Cai Lun.,Cai Lun,0.35818910598754883,0.3873012065887451,0.986076295375824,1.0,1.0
43,Acid.,lignin,0.3303864002227783,0.19125580787658691,0.42159098386764526,0.0,0.0
44,"""The Programmer as Navigator""",The Programmer as Navigator,1.1330487728118896,0.4640190601348877,0.9462195634841919,1.0,1.0
45,Weight.,length and width,0.2653994560241699,0.3186147212982178,0.23985601961612701,0.0,0.0
46,Structured documents.,bits,0.28745150566101074,0.3867626190185547,0.15929317474365234,0.0,0.0
47,Logs.,debarked logs,0.5119071006774902,0.31407761573791504,0.6489847898483276,0.6666666666666666,0.6666666666666666
48,"In English, consonants are aspirated in the final position in some words, typically in words of Sanskrit origin, such as ""pat"" or ""bat"".",Wahgi,0.3288407325744629,1.2728657722473145,0.0973099023103714,0.0,0.0
49,⟨p t k⟩,⟨p t k⟩,0.6541998386383057,0.4214603900909424,1.0,1.0,1.0
50,Oracle.,an email system,0.48563432693481445,0.3143644332885742,0.3042723834514618,0.0,0.0
51,A good understanding of the application domain.,the application domain,0.5018711090087891,0.5327298641204834,0.8609786033630371,0.6,0.6
52,Air and/or heat.,air,0.31888365745544434,0.42622804641723633,0.6531648635864258,0.4,0.4
53,The density is the same.,density,3.867227077484131,0.47791409492492676,0.7763867378234863,0.33333333333333337,0.33333333333333337
54,The Library of Congress.,Library of Congress,0.2828176021575928,0.42722392082214355,0.9505399465560913,0.8571428571428571,0.8571428571428571
55,"No, it was generally unsuccessful.",efforts were generally unsuccessful,0.39020752906799316,0.49845027923583984,0.6464982032775879,0.4444444444444445,0.4444444444444445
56,With a diacritic 'h'.,placing the aspiration modifier letter before the consonant symbol,1.7344880104064941,0.36072397232055664,0.43564939498901367,0.0,0.0
57,Place of articulation.,place of articulation,0.3653886318206787,0.42755961418151855,0.9734596610069275,1.0,1.0
58,The CAP theorem.,the CAP theorem,0.27858424186706543,0.2795228958129883,0.9813960790634155,1.0,1.0
59,Pressing the sheet.,Pressing,0.3563964366912842,0.4245736598968506,0.6019246578216553,0.5,0.5
60,1973.,1973,0.3104276657104492,0.38601064682006836,0.9672453999519348,1.0,1.0
61,English.,Navajo,0.3572096824645996,0.3178422451019287,0.3235540986061096,0.0,0.0
62,a loanword from an Indo-Aryan language.,compound words,0.4011807441711426,0.6104066371917725,0.2644197940826416,0.0,0.0
63,Pinyin.,pinyin,0.35550761222839355,0.35185885429382324,0.9336914420127869,1.0,1.0
64,"Performance, scalability, recovery, security, and data independence.","performance, scalability, recovery, security",0.5278458595275879,0.6806302070617676,0.8831796646118164,0.7272727272727273,0.7272727272727273
65,"No, transactions have well-defined boundaries.",Each transaction has well defined boundaries,0.26689696311950684,0.42880797386169434,0.7793298959732056,0.6666666666666666,0.6666666666666666
66,Calendering.,calendering,0.35613512992858887,0.38683104515075684,0.9591610431671143,1.0,1.0
67,Static analysis can be applied to query languages using the Abstract interpretation framework for sound approximation techniques.,software verification,0.6305141448974609,0.7914257049560547,0.29373735189437866,0.0,0.0
68,Stops.,consonant clusters,0.31122756004333496,0.31436848640441895,0.15855883061885834,0.0,0.0
69,"The pulp papermaking process was developed in China during the early 2nd century AD, possibly as early as 105 AD.",2nd century AD,1.6161890029907227,1.189711332321167,0.4066624939441681,0.2608695652173913,0.2608695652173913
70,Object-relational mappings (ORMs).,object-relational mappings (ORMs),0.369032621383667,0.5347185134887695,0.9893014430999756,1.0,1.0
71,"The database schema, data, and application programs.",conceptual and external architectural levels,0.34611964225769043,0.6051120758056641,0.3509908616542816,0.16666666666666666,0.16666666666666666
72,Medieval and Modern Greek.,Medieval and Modern Greek,0.568774938583374,0.422544002532959,0.9714529514312744,1.0,1.0
73,System R.,System R,0.9175817966461182,0.3496389389038086,0.9615912437438965,1.0,1.0
74,Aspiration.,aspiration,0.32771897315979004,0.3466768264770508,0.9633735418319702,1.0,1.0
75,"In a relational system, information is stored in sets of ledger-style tables, each used for a different type of entity.",normalized into a user table,0.2879302501678467,1.1150929927825928,0.22909697890281677,0.15384615384615385,0.15384615384615385
76,INGRES.,INGRES,1.9166054725646973,0.3490762710571289,0.9769843816757202,1.0,1.0
77,Eugene Wong and Michael Stonebraker.,Eugene Wong and Michael Stonebraker,0.48715710639953613,0.5310177803039551,0.9850866794586182,1.0,1.0
78,The 13th century.,13th,0.4875795841217041,0.45667362213134766,0.568101704120636,0.5,0.5
79,Paperfoam.,paperfoam,0.5420026779174805,0.2759699821472168,0.9803333282470703,1.0,1.0
80,"Adabas, Oracle, and DB2.","Adabas, Oracle and DB2",0.38872408866882324,0.6091771125793457,0.8736719489097595,1.0,1.0
81,The letter 'h'.,aspiration modifier,0.2610957622528076,0.2489616870880127,0.13185657560825348,0.0,0.0
82,A type of phonation or vibration of the vocal folds.,a type of phonation or vibration of the vocal folds,0.3552589416503906,0.538353681564331,0.9829885959625244,1.0,1.0
83,Thousands of human years.,thousands of human years,0.33530282974243164,0.4225742816925049,0.9780198335647583,1.0,1.0
84,Unused items are simply not placed in the database.,not be placed in the database,0.28447389602661133,0.6101746559143066,0.4883557856082916,0.6666666666666667,0.6666666666666667
85,A subschema.,subschemas,0.38919591903686523,0.3888843059539795,0.8603081703186035,0.6666666666666666,0.6666666666666666
86,Light and oxygen.,light and oxygen,0.3345479965209961,0.38879871368408203,0.9246759414672852,1.0,1.0
87,Laidlines.,Laidlines,0.3038656711578369,0.3896975517272949,0.9563372135162354,1.0,1.0
88,Relational system.,relational systems,0.23421454429626465,0.38942670822143555,0.9253736138343811,1.0,1.0
89,I'm not aware of any information about the process being referred to by a specific name in Baghdad.,bagdatikos,0.28930020332336426,0.8332886695861816,0.05183274671435356,0.0,0.0
90,"No, each database backup is typically stored in its own file.",dedicated backup files,0.4139890670776367,0.7159855365753174,0.5864918231964111,0.28571428571428575,0.28571428571428575
91,Relational approach.,re-linking,0.24041366577148438,0.3858978748321533,0.1507801115512848,0.0,0.0
